STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,CNTY,PHONE,C_RELATN,C_LEGBAS,C_ADMIN,C_FSCS,GEOCODE,LSABOUND,STARTDAT,ENDDATE,POPU_LSA,POPU_UND,CENTLIB,BRANLIB,BKMOB,TOTSTAFF,BKVOL,EBOOK,AUDIO_PH,AUDIO_DL,VIDEO_PH,VIDEO_DL,EC_LO_OT,SUBSCRIP,HRS_OPEN,VISITS,REFERENC,REGBOR,TOTCIR,KIDCIRCL,TOTPRO,GPTERMS,PITUSR,WIFISESS,OBEREG,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE
IL,IL0540,30667,VALLEY DISTRICT LIBRARY,515 CARTER STREET,FAIRVIEW,61432,FULTON,3097782240,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,698,698,1,0,0,0.95,9471,3803,69,2371,65,0,0,0,1248,1933,0,280,1284,381,7,2,129,32,03,00,00,00,-90.1642,40.63331
IL,IL0541,30668,VALMEYER PUBLIC LIBRARY DISTRICT,300 SOUTH CEDAR BLUFF DRIVE,VALMEYER,62295,MONROE,6189352626,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,2549,2549,1,0,0,1.35,22324,42165,449,6138,202,0,1,43,1924,23610,152,715,14461,9089,57,11,4625,218,03,00,00,00,-90.2793,38.31008
IL,IL0542,30264,EVANS PUBLIC LIBRARY DISTRICT,215 SOUTH FIFTH STREET,VANDALIA,62471,FAYETTE,6182832824,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,11481,11481,1,0,0,7.08,37818,36041,2503,24171,4176,0,2,125,2912,122644,6272,1580,66638,22807,58,17,9661,8944,03,00,00,00,-89.0961,38.96048
IL,IL0543,30670,VENICE PUBLIC LIBRARY,325 BROADWAY AVENUE,VENICE,62090,MADISON,6188771330,ME,CI,SO,Y,CI1,N,5/1/17,4/30/18,1890,1890,1,0,0,1.4,9371,0,84,0,89,0,0,6,1456,3149,75,115,82,8,4,9,2500,1062,03,00,00,00,-90.1705,38.67198
IL,IL0544,30671,VERMONT PUBLIC LIBRARY,EAST 4TH AND MAIN STREETS,VERMONT,61484,FULTON,3097846291,ME,CI,SO,Y,CI1,N,12/1/16,11/30/17,667,667,1,0,0,0.63,6428,390,27,0,313,0,1,0,1275,3662,200,330,2050,480,53,7,1098,106,03,00,00,00,-90.4272,40.29454
IL,IL0545,30672,VERNON AREA PUBLIC LIBRARY DISTRICT,300 OLDE HALF DAY ROAD,LINCOLNSHIRE,60069,LAKE,8476343650,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,41055,41055,1,0,0,69.19,155116,20356,15682,17385,16961,5205,47,320,3500,329781,32350,28528,923834,418248,1288,75,32196,188691,03,00,00,00,-87.9358,42.19821
IL,IL0546,30674,VICTORIA PUBLIC LIBRARY DISTRICT,227 EAST MAIN STREET,VICTORIA,61485,KNOX,3098792295,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,727,727,1,0,0,0.85,12768,0,235,0,402,0,0,3,1738,4760,74,388,5846,2350,7,4,939,255,03,00,00,00,-90.0967,41.03379
IL,IL0547,30675,VIENNA CARNEGIE PUBLIC LIBRARY,401 POPLAR STREET,VIENNA,62995,JOHNSON,6186585051,ME,CI,SO,Y,CI1,N,5/1/17,4/30/18,1434,1434,1,0,0,0.6,10578,0,68,0,0,0,4,12,1040,6750,104,536,4544,367,9,11,1830,275,03,00,00,00,-88.8961,37.41399
IL,IL0548,30079,CAMARGO TOWNSHIP DISTRICT LIBRARY,14 NORTH MAIN STREET,VILLA GROVE,61956,DOUGLAS,2178325211,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,4047,4047,1,0,0,1.82,18876,74051,1087,47062,2953,137,1,1137,2756,25196,17732,1059,29084,6932,90,6,8003,3154,03,00,00,00,-88.1615,39.8622
IL,IL0549,30676,VILLA PARK PUBLIC LIBRARY,305 SOUTH ARDMORE AVENUE,VILLA PARK,60181,DUPAGE,6308341164,ME,CI,SO,Y,CI1,N,5/1/17,4/30/18,21904,21904,1,0,0,23.8,88796,54924,5649,47940,7303,795,25,153,3298,206345,28938,10356,273670,112687,840,19,22754,21985,03,00,00,00,-87.9789,41.88451
IL,IL0550,30679,VIOLA PUBLIC LIBRARY DISTRICT,1705 14TH STREET,VIOLA,61486,MERCER,3095962620,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,2245,2245,1,0,0,1.16,13133,8586,645,1964,637,2,1,30,1924,12308,780,1361,27169,12001,13,6,1644,85,03,00,00,00,-90.5857,41.20262
IL,IL0551,30314,GRAND PRAIRIE OF THE WEST PUBLIC LIBRARY DISTRICT,142 WEST JACKSON STREET,VIRDEN,62690,MACOUPIN,2179653015,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,5096,5096,1,0,0,2.28,25805,36041,259,6344,727,0,12,30,2132,13508,250,2379,7034,1126,7,6,1978,250,03,00,00,00,-89.7687,39.5018
IL,IL0552,30680,VIRGINIA MEMORIAL PUBLIC LIBRARY,100 NORTH MAIN STREET,VIRGINIA,62691,CASS,2174523846,ME,CI,SO,Y,CI1,N,5/1/17,4/30/18,1611,1611,1,0,0,0.95,18314,38213,130,11303,457,0,0,30,1040,3030,105,266,5388,1351,30,5,339,0,03,00,00,00,-90.2096,39.95069
IL,IL0553,30681,WALNUT PUBLIC LIBRARY DISTRICT,101 HEATON STREET,WALNUT,61376,BUREAU,8153792159,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,1752,1752,1,0,0,1.85,21669,6430,62,0,344,0,0,6,1456,9200,350,639,9106,5960,39,6,1316,657,03,00,00,00,-89.5943,41.55663
IL,IL0554,30683,WARREN TOWNSHIP PUBLIC LIBRARY,210 BURNETT AVENUE,WARREN,61087,JO DAVIESS,8157452076,ME,CI,SO,Y,CI1,N,4/1/17,3/31/18,1601,1601,1,0,0,1.8,12531,30582,71,4767,697,551,2,18,1248,4772,1600,290,9895,4429,31,7,1385,850,03,00,00,00,-89.9878,42.49603
IL,IL0555,30682,WARREN COUNTY PUBLIC LIBRARY DISTRICT,62 PUBLIC SQUARE,MONMOUTH,61462,WARREN,3097343166,ME,LD,MO,Y,OTH,N,7/1/17,6/30/18,17707,17707,1,3,0,9.11,82059,38042,3134,11361,4052,2,4,117,5772,88034,741,3743,121910,39619,412,23,13763,837,03,00,00,00,-90.6479,40.91225
IL,IL0556,30684,WARREN-NEWPORT PUBLIC LIBRARY DISTRICT,224 NORTH O'PLAINE ROAD,GURNEE,60031,LAKE,8472445150,ME,LD,MO,Y,OTH,N,7/1/17,6/30/18,66690,66690,1,0,1,57.69,175454,35620,18403,49565,23621,13558,15,248,4227,380711,43276,40473,843958,306776,759,68,33611,64351,03,00,00,00,-87.9144,42.36297
IL,IL0557,30685,WARRENVILLE PUBLIC LIBRARY DISTRICT,28W751 STAFFORD PLACE,WARRENVILLE,60555,DUPAGE,6303931171,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,13551,13551,1,0,0,19.35,78772,15260,6638,3928,9426,0,42,180,3404,109032,14560,5807,231438,87346,313,23,16383,10557,03,00,00,00,-88.1837,41.82294
IL,IL0558,30686,WARSAW PUBLIC LIBRARY,1025 WEBSTER STREET,WARSAW,62379,HANCOCK,2172563417,ME,CI,SO,Y,CI1,N,4/1/17,3/31/18,1607,1607,1,0,0,1.38,17184,11117,91,4,941,0,0,23,2132,6264,936,1417,10367,1382,12,8,5000,7700,03,00,00,00,-91.4299,40.35594
IL,IL0559,30687,WASHINGTON DISTRICT LIBRARY,380 NORTH WILMOR ROAD,WASHINGTON,61571,TAZEWELL,3094442241,ME,LD,MO,Y,OTH,N,7/1/17,6/30/18,23604,23604,1,1,0,12.3,83800,37855,6605,11393,11560,2,5,208,5064,154310,20214,7571,264134,117681,331,16,11980,26414,03,00,00,00,-89.4217,40.70802
IL,IL0560,30468,MORRISON-TALBOTT LIBRARY,215 PARK STREET,WATERLOO,62298,MONROE,6189396232,ME,CI,SO,Y,CI1,Y,5/1/17,4/30/18,9811,9811,1,0,0,6.66,36430,36238,1550,13395,2178,0,10,60,3172,55275,22464,2615,83211,23137,420,9,5607,57305,03,00,00,00,-90.1524,38.33261
IL,IL0561,30201,CLINTON TOWNSHIP PUBLIC LIBRARY,110 SOUTH ELM STREET,WATERMAN,60556,DEKALB,8152643339,ME,CI,SO,Y,CI1,N,4/1/17,3/31/18,1868,1868,1,0,0,1.98,15277,5521,177,3023,1952,16,0,65,1300,7851,260,818,24873,10913,107,10,627,630,03,00,00,00,-88.7738,41.76904
IL,IL0562,30688,WATSEKA PUBLIC LIBRARY,201 SOUTH FOURTH STREET,WATSEKA,60970,IROQUOIS,8154324544,ME,CI,SO,Y,CI1,N,5/1/17,4/30/18,5255,5255,1,0,0,4.93,45529,43543,1504,22571,955,138,2,37,2730,58604,4524,2727,39545,16257,159,9,5384,2743,03,00,00,00,-87.7328,40.77503
IL,IL0563,30689,WAUCONDA AREA PUBLIC LIBRARY DISTRICT,801 NORTH MAIN STREET,WAUCONDA,60084,LAKE,8475266225,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,27246,27246,1,0,0,34.22,84704,66873,10733,63118,18022,32494,33,195,3588,244124,30914,17057,468397,205272,1488,61,28393,34047,03,00,00,00,-88.1441,42.27031
IL,IL0564,30690,WAUKEGAN PUBLIC LIBRARY,128 NORTH COUNTY STREET,WAUKEGAN,60085,LAKE,8476232041,ME,CI,MO,Y,CI1,N,5/1/17,4/30/18,89078,89078,1,1,0,45.65,148179,103166,14577,7737,19051,0,5,96,5172,310452,89900,19942,311329,99799,1286,111,49978,82040,03,00,00,00,-87.8326,42.36162
IL,IL0565,30691,WAVERLY PUBLIC LIBRARY,291 NORTH PEARL STREET,WAVERLY,62692,MORGAN,2174352051,ME,CI,SO,Y,CI1,N,5/1/17,4/30/18,1307,1307,1,0,0,0.66,15946,0,112,0,0,0,0,15,1194,2265,64,615,3377,716,4,2,303,734,03,00,00,00,-89.9534,39.59369
IL,IL0566,30692,WAYNE CITY KISSNER PUBLIC LIBRARY,102 SOUTH MAIN STREET,WAYNE CITY,62895,WAYNE,6188952661,ME,CI,SO,Y,CI1,N,5/1/17,4/30/18,1032,1032,1,0,0,0.5,9319,0,90,0,525,0,1,4,989,5000,110,62,4143,1092,2,3,223,342,03,00,00,00,-88.5881,38.3466
IL,IL0567,30693,WAYNESVILLE TOWNSHIP LIBRARY,303 EAST SECOND STREET,WAYNESVILLE,61778,DE WITT,2179495111,ME,CI,SO,Y,CI1,N,4/1/17,3/31/18,713,713,1,0,0,0.71,16367,29668,142,9079,485,0,0,2,1300,2380,520,220,5196,2302,92,3,1320,208,03,00,00,00,-89.1229,40.23931
IL,IL0568,30694,WELDON PUBLIC LIBRARY DISTRICT,505 MAPLE STREET,WELDON,61882,DE WITT,2177362215,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,832,832,1,0,0,1.05,14157,42391,148,6344,1401,0,0,15,1560,6301,414,741,6757,1281,78,4,1316,464,03,00,00,00,-88.7512,40.12108
IL,IL0569,30058,BOND PUBLIC LIBRARY,208 SOUTH CHESTNUT STREET,WENONA,61377,MARSHALL,8158534665,ME,CI,SO,Y,CI1,N,7/1/17,6/30/18,1056,1056,1,0,0,0.63,24801,0,342,0,418,0,0,36,1298,2050,842,641,6887,3430,8,3,284,593,03,00,00,00,-89.0499,41.05248
IL,IL0570,30695,WEST CHICAGO PUBLIC LIBRARY DISTRICT,118 WEST WASHINGTON STREET,WEST CHICAGO,60185,DUPAGE,6302311552,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,29924,29924,1,0,0,24.08,63245,77447,5910,32254,5871,159,35,133,3376,106446,19971,14945,190959,77981,525,33,19534,165607,03,00,00,00,-88.2059,41.88427
IL,IL0571,30696,WEST FRANKFORT PUBLIC LIBRARY,402 EAST POPLAR STREET,WEST FRANKFORT,62896,FRANKLIN,6189323313,ME,CI,SO,Y,CI1,N,5/1/17,4/30/18,8182,8182,1,0,0,2.64,27443,33797,347,6951,288,0,1,12,2517,19548,120,1325,13983,3694,97,9,5509,7471,03,00,00,00,-88.9235,37.89884
IL,IL0572,30697,WEST SALEM PUBLIC LIBRARY,112 WEST SOUTH STREET,WEST SALEM,62476,EDWARDS,6184568970,ME,CI,SO,Y,CI1,N,5/1/17,4/30/18,897,897,1,0,0,0.6,8319,42193,66,0,399,0,2,10,1248,1800,10,186,5426,791,6,4,854,0,03,00,00,00,-88.0054,38.52006
IL,IL0573,30699,WESTCHESTER PUBLIC LIBRARY,10700 CANTERBURY STREET,WESTCHESTER,60154,COOK,7085623573,ME,CI,SO,Y,CI1,N,5/1/17,4/30/18,16718,16718,1,0,0,15.78,73184,89295,5365,29781,5044,128,47,111,3285,89845,11882,4705,113446,40174,445,28,39199,12553,03,00,00,00,-87.8895,41.85528
IL,IL0574,30700,WESTERN DISTRICT LIBRARY,1111 FOURTH STREET,ORION,61273,HENRY,3095268375,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,4045,4045,1,0,0,3.5,18015,60000,903,13000,2075,700,3,37,2652,20020,8944,1300,26973,11289,325,18,3327,800,03,00,00,00,-90.3813,41.35357
IL,IL0575,30647,THOMAS FORD MEMORIAL LIBRARY,800 CHESTNUT STREET,WESTERN SPRINGS,60558,COOK,7082460520,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,12975,12975,1,0,0,14.98,72017,280110,4076,384100,4766,15159,9,153,3380,129734,25198,6667,225720,114165,560,19,7170,10108,03,00,00,00,-87.8988,41.81246
IL,IL0576,30701,WESTMONT PUBLIC LIBRARY,428 NORTH CASS AVENUE,WESTMONT,60559,DUPAGE,6309695625,ME,CI,SO,Y,CI1,N,5/1/17,4/30/18,24685,24685,1,0,0,21.28,73705,51192,9317,16944,14296,1873,31,123,3060,154116,33570,10343,315179,138984,593,44,19573,21497,03,00,00,00,-87.9757,41.80577
IL,IL0577,30702,WESTVILLE PUBLIC LIBRARY DISTRICT,233 SOUTH STATE STREET,WESTVILLE,61883,VERMILION,2172673170,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,12499,12499,1,0,0,3.58,36187,97871,2254,0,4545,0,0,10,2418,18523,523,1456,26155,4758,45,7,3649,1574,03,00,00,00,-87.6385,40.04039
IL,IL0578,30703,WHEATON PUBLIC LIBRARY,225 NORTH CROSS STREET,WHEATON,60187,DUPAGE,6306681374,ME,CI,SO,Y,CI1,N,5/1/17,4/30/18,52894,52894,1,0,0,49.65,220163,50739,29152,34082,18442,3751,41,480,3384,529549,94678,25966,1028753,418064,1246,54,43974,94151,03,00,00,00,-88.1051,41.86651
IL,IL0579,30704,WHITE HALL TOWNSHIP LIBRARY,119 EAST SHERMAN STREET,WHITE HALL,62092,GREENE,2173746014,ME,CI,SO,Y,CI1,N,4/1/17,3/31/18,3040,3040,1,0,0,1.15,15313,36024,275,5991,805,0,1,13,2112,7031,318,1201,7765,2155,136,4,964,588,03,00,00,00,-90.4033,39.43685
IL,IL0580,30705,CARLOCK PUBLIC LIBRARY DISTRICT,202 EAST WASHINGTON STREET,CARLOCK,61725,MCLEAN,3093765651,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,2904,2904,1,0,0,2.16,25424,38042,571,11361,1452,2,3,64,2678,13714,312,1007,19744,7218,60,4,895,67,03,00,00,00,-89.1316,40.58234
IL,IL0581,30706,WILLIAM LEONARD PUBLIC LIBRARY DISTRICT,13820 CENTRAL PARK AVENUE,ROBBINS,60472,COOK,7085972760,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,5337,5337,1,0,0,6.1,30068,0,140,0,1300,0,0,68,1872,12000,400,1199,277,215,130,23,5000,150,03,00,00,00,-87.7086,41.64178
IL,IL0584,30710,WILMETTE PUBLIC LIBRARY DISTRICT,1242 WILMETTE AVENUE,WILMETTE,60091,COOK,8472565025,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,27087,27087,1,0,0,51.74,219129,56444,30960,34381,21987,2698,72,445,3900,347552,66508,16945,789921,260782,1019,27,27046,958152,03,00,00,00,-87.7087,42.07494
IL,IL0585,30711,WILMINGTON PUBLIC LIBRARY DISTRICT,201 SOUTH KANKAKEE STREET,WILMINGTON,60481,WILL,8154762834,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,9345,9345,1,0,0,12.4,41108,68572,4129,16536,5747,804,21,43,3134,117211,1528,4689,91602,26468,462,14,5123,59819,03,00,00,00,-88.1441,41.30763
IL,IL0586,30712,WINCHESTER PUBLIC LIBRARY,215 NORTH MAIN STREET,WINCHESTER,62694,SCOTT,2177423150,ME,CI,SO,Y,CI1,N,5/1/17,4/30/18,1593,1593,1,0,0,1.63,12579,169040,115,60235,275,0,1,32,1637,6108,928,558,9438,3110,78,4,428,425,03,00,00,00,-90.4562,39.63282
IL,IL0587,30713,WINDSOR STORM MEMORIAL PUBLIC LIBRARY DISTRICT,102 SOUTH MAPLE STREET,WINDSOR,61957,SHELBY,2174592498,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,1474,1474,1,0,0,1.73,9062,42075,221,0,773,0,0,6,2080,8340,2460,309,9194,2424,7,4,1274,812,03,00,00,00,-88.5935,39.43815
IL,IL0588,30714,WINFIELD PUBLIC LIBRARY,0S291 WINFIELD ROAD,WINFIELD,60190,DUPAGE,6306537599,ME,CI,SO,Y,CI1,N,5/1/17,4/30/18,9080,9080,1,0,0,9.01,48037,14769,2893,11204,3018,0,32,165,3221,54184,624,5063,101340,41741,270,8,6660,8291,03,00,00,00,-88.1583,41.866
IL,IL0589,30715,WINNEBAGO PUBLIC LIBRARY DISTRICT,210 NORTH ELIDA STREET,WINNEBAGO,61088,WINNEBAGO,8153357050,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,7913,7913,1,0,0,5.83,36618,1587,1434,43,3807,0,1,631,2854,12992,5658,5548,51131,24278,139,12,2673,7225,03,00,00,00,-89.2414,42.26752
IL,IL0590,30716,WINNETKA-NORTHFIELD PUBLIC LIBRARY DISTRICT,768 OAK STREET,WINNETKA,60093,COOK,8474467220,ME,LD,MO,Y,OTH,N,7/1/17,6/30/18,17357,17357,1,1,0,20.1,84549,302735,5797,108039,12195,34411,36,255,7072,240000,29080,8974,378175,155357,1163,39,29133,245911,03,00,00,00,-87.7332,42.10457
IL,IL0591,30717,WITT TOWNSHIP MEMORIAL LIBRARY,18 NORTH SECOND STREET,WITT,62094,MONTGOMERY,2175947333,ME,CI,SO,Y,CI1,N,4/1/17,3/31/18,1163,1163,1,0,0,0.38,10281,0,60,0,827,0,0,3,780,1356,123,192,1574,271,1,2,258,0,03,00,00,00,-89.3517,39.25449
IL,IL0592,30718,WOOD DALE PUBLIC LIBRARY DISTRICT,520 NORTH WOOD DALE ROAD,WOOD DALE,60191,DUPAGE,6307666762,ME,LD,MO,Y,OTH,N,7/1/17,6/30/18,13166,13166,1,0,1,17.17,57301,75293,3388,32683,7677,140,32,164,3159,110868,20558,4556,179379,77525,1235,46,14153,9650,03,00,00,00,-87.9788,41.97092
IL,IL0593,30719,WOOD RIVER PUBLIC LIBRARY,326 EAST FERGUSON AVENUE,WOOD RIVER,62095,MADISON,6182544832,ME,CI,SO,Y,CI1,N,5/1/17,4/30/18,10657,10657,1,0,0,6.1,28248,35869,3072,6206,5517,0,4,49,3051,48622,8424,2367,67519,14870,289,15,6854,2272,03,00,00,00,-90.0911,38.86103
IL,IL0594,30720,WOODRIDGE PUBLIC LIBRARY,3 PLAZA DRIVE,WOODRIDGE,60517,DUPAGE,6309647899,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,32971,32971,1,0,0,33.6,172373,99975,15855,20403,19438,1264,29,286,3660,450635,36111,25259,705211,273804,901,75,38077,27934,03,00,00,00,-88.0445,41.75642
IL,IL0595,30721,WOODSTOCK PUBLIC LIBRARY,414 WEST JUDD STREET,WOODSTOCK,60098,MCHENRY,8153380542,ME,CI,SO,Y,CI1,N,5/1/17,4/30/18,25528,25528,1,0,0,18.38,130362,32111,13465,13655,10645,212,15,198,3475,209172,31215,14298,324837,121698,589,54,105644,24501,03,00,00,00,-88.4532,42.31558
IL,IL0596,30722,WORDEN PUBLIC LIBRARY DISTRICT,111 EAST WALL STREET,WORDEN,62097,MADISON,6184597171,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,1392,1392,1,0,0,0.9,5936,36041,59,24171,357,0,2,4,1872,3950,276,425,5469,1128,16,4,1248,288,03,00,00,00,-89.8389,38.9316
IL,IL0597,30723,WORTH PUBLIC LIBRARY DISTRICT,6917 WEST 111TH STREET,WORTH,60482,COOK,7084482855,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,10789,10789,1,0,0,9.01,42562,63022,1176,11931,3875,1185,13,88,3236,64687,9932,2918,48419,11167,125,26,15616,6652,03,00,00,00,-87.7923,41.69002
IL,IL0598,30570,RAYMOND A SAPP MEMORIAL TOWNSHIP LIBRARY,103 EAST MAIN STREET,WYANET,61379,BUREAU,8156992342,ME,CI,SO,Y,CI1,N,4/1/17,3/31/18,1364,1364,1,0,0,0.78,11271,29445,367,9026,940,0,0,10,1530,4646,15,381,6004,1399,45,5,710,685,03,00,00,00,-89.5834,41.3653
IL,IL0599,30724,WYOMING PUBLIC LIBRARY DISTRICT,119 NORTH SEVENTH STREET,WYOMING,61491,STARK,3096952241,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,2042,2042,1,0,0,1.32,16853,37916,439,11393,2109,2,1,21,1775,13174,185,827,27560,10175,75,4,1687,342,03,00,00,00,-89.7731,41.06207
IL,IL0600,30727,YORKVILLE PUBLIC LIBRARY,902 GAME FARM ROAD,YORKVILLE,60560,KENDALL,6305534354,ME,CI,SO,Y,CI1,N,5/1/17,4/30/18,16921,16921,1,0,0,8.1,55502,68400,1996,12765,2875,672,9,86,2548,68400,4924,6592,91437,42925,379,37,4734,12159,03,00,00,00,-88.4509,41.65311
IL,IL0601,30728,ZEIGLER PUBLIC LIBRARY,102 EAST MARYLAND STREET,ZEIGLER,62999,FRANKLIN,6185962041,ME,CI,SO,Y,CI1,N,7/1/17,6/30/18,1801,1801,1,0,0,0.75,5201,0,22,0,9,0,0,2,1445,4941,178,927,5478,1210,40,28,6798,0,03,00,00,00,-89.0511,37.89872
IL,IL0602,30729,ZION-BENTON PUBLIC LIBRARY DISTRICT,2400 GABRIEL AVENUE,ZION,60099,LAKE,8478724680,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,42403,42403,1,0,0,29.99,101287,101287,9674,31998,16299,740,25,134,2936,204759,22968,12079,155673,51530,779,43,31667,30782,03,00,00,00,-87.8391,42.45214
IL,IL0603,30673,VESPASIAN WARNER PUBLIC LIBRARY DISTRICT,310 NORTH QUINCY STREET,CLINTON,61727,DE WITT,2179355174,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,12087,12087,1,0,0,12.75,41101,19089,2232,3682,8692,132,1,66,3068,70020,7409,5494,87132,21756,202,9,6837,1644,03,00,00,00,-88.9617,40.15482
IL,IL0604,30698,WEST UNION DISTRICT LIBRARY,209 WEST UNION STREET,WEST UNION,62477,CLARK,2172793556,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,785,785,1,0,0,0.73,20714,0,1063,0,2811,0,0,77,1273,8537,1760,752,9446,3145,30,5,3200,366,03,00,00,00,-87.6676,39.21598
IL,IL0606,30064,BRIGHTON MEMORIAL LIBRARY DISTRICT,110 NORTH MAIN STREET,BRIGHTON,62012,MACOUPIN,6183728450,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,9504,9504,1,0,0,1.14,22090,36041,344,24171,1347,0,1,12,2310,8996,936,809,24386,3572,81,3,1232,87,03,00,00,00,-90.1412,39.03943
IL,IL0607,30271,FARMERSVILLE-WAGGONER PUBLIC LIBRARY DISTRICT,210 SOUTH CLEVELAND STREET,FARMERSVILLE,62533,MONTGOMERY,2172273711,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,1651,1651,1,0,0,1.15,22781,39152,715,4599,2440,0,2,0,2236,7400,27,1242,27984,12922,1,2,454,0,03,00,00,00,-89.6516,39.44247
IL,IL0608,30409,LINCOLNWOOD PUBLIC LIBRARY DISTRICT,4000 WEST PRATT AVENUE,LINCOLNWOOD,60712,COOK,8476775277,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,12590,12590,1,0,0,23.16,40564,46097,5386,23917,7989,0,21,68,3497,239385,18222,5513,210399,91983,977,31,23156,1119144,03,00,00,00,-87.7294,42.00448
IL,IL0609,30450,MELROSE PARK PUBLIC LIBRARY,801 NORTH BROADWAY AVE.,MELROSE PARK,60160,COOK,7086497400,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,25411,25411,1,0,0,11.65,26615,48782,441,8610,3301,1264,28,32,2964,135176,10820,9636,40220,16695,145,10,19994,22129,03,00,00,00,-87.8565,41.89419
IL,IL0610,30618,SMITHTON PUBLIC LIBRARY DISTRICT,109 SOUTH MAIN STREET,SMITHTON,62285,ST. CLAIR,6182338057,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,4807,4807,1,0,0,3.33,15388,36041,1043,6344,1516,0,2,38,2945,23336,6000,1247,30068,11416,296,7,2642,725,03,00,00,00,-89.9922,38.40793
IL,IL0612,30287,FOUR STAR PUBLIC LIBRARY DISTRICT,132 WEST SOUTH STREET,MENDON,62351,ADAMS,2179362131,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,4314,4314,1,0,0,2.3,18265,287744,415,68696,378,13480,1,5,1664,7491,288,976,13158,5193,176,16,178,100,03,00,00,00,-91.2843,40.0887
IL,IL0613,30567,RAMSEY PUBLIC LIBRARY,401 SOUTH SUPERIOR STREET,RAMSEY,62080,FAYETTE,6184232019,ME,CI,SO,Y,CI1,N,5/1/17,4/30/18,1037,1037,1,0,0,0.8,3205,39201,81,7807,342,0,0,3,1170,630,280,100,1177,105,1,2,260,0,03,00,00,00,-89.1083,39.14109
IL,IL0614,30707,WILLIAMSFIELD PUBLIC LIBRARY DISTRICT,407 NORMAN DRIVE,WILLIAMSFIELD,61489,KNOX,3096392630,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,1938,1938,1,0,0,2,9776,8586,494,1964,1227,2,0,28,2730,8500,803,1125,11744,2800,368,5,168,443,03,00,00,15,-90.0192,40.92914
IL,IL0634,30197,CISSNA PARK COMMUNITY LIBRARY DISTRICT,511 NORTH SECOND STREET,CISSNA PARK,60924,IROQUOIS,8154572452,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,1826,1826,1,0,0,2,29958,43906,814,22896,1558,137,10,6,2320,4775,545,717,22386,8658,81,4,1369,2155,03,00,00,00,-87.893,40.5698
IL,IL0635,30018,ARGENTA-OREANA PUBLIC LIBRARY DISTRICT,211 SOUTH ROUTE 48,OREANA,62554,MACON,2174682340,ME,LD,MO,Y,OTH,N,7/1/17,6/30/18,4138,4138,1,1,0,5.25,20986,57057,1235,9328,3319,86,3,90,4992,16960,1224,937,29969,10373,120,6,2173,3225,03,00,00,00,-88.8673,39.93619
IL,IL0636,30362,HUNTLEY AREA PUBLIC LIBRARY DISTRICT,11000 RUTH ROAD,HUNTLEY,60142,MCHENRY,8476695386,ME,LD,SO,Y,OTH,N,7/1/17,6/30/18,39233,39233,1,0,0,34.44,91304,48678,16190,28272,15077,1738,17,144,3308,227463,74371,20237,684206,249034,856,14,26651,75920,03,00,00,00,-88.4126,42.16917
