STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,CNTY,PHONE,C_RELATN,C_LEGBAS,C_ADMIN,C_FSCS,GEOCODE,LSABOUND,STARTDAT,ENDDATE,POPU_LSA,POPU_UND,CENTLIB,BRANLIB,BKMOB,TOTSTAFF,BKVOL,EBOOK,AUDIO_PH,AUDIO_DL,VIDEO_PH,VIDEO_DL,EC_LO_OT,SUBSCRIP,HRS_OPEN,VISITS,REFERENC,REGBOR,TOTCIR,KIDCIRCL,TOTPRO,GPTERMS,PITUSR,WIFISESS,OBEREG,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE
GA,GA0008,GA0008,LIVE OAK PUBLIC LIBRARIES,2002 BULL STREET,SAVANNAH,31401,CHATHAM,9126523600,NO,MJ,MO,Y,MC1,N,7/1/16,6/30/17,419173,419173,1,17,1,117,448876,7988,1489,0,68432,0,7,743,39200,1387892,666324,214673,1492386,598878,4865,439,454079,110346,05,00,00,00,-81.099933,32.057911
GA,GA0009,GA0009,CHATTOOGA COUNTY LIBRARY SYSTEM,360 FARRAR DRIVE,SUMMERVILLE,30747,CHATTOOGA,7068572553,NO,CO,MO,Y,CO1,N,7/1/16,6/30/17,25204,25204,1,1,0,7.1,43405,11226,1115,4954,4757,13,5,30,3897,45403,3668,7345,86322,26695,153,40,9385,2183,05,00,00,00,-85.331679,34.491503
GA,GA0010,GA0010,SEQUOYAH REGIONAL LIBRARY SYSTEM,116 BROWN INDUSTRIAL PARKWAY,CANTON,30114,CHEROKEE,7704793090,NO,MJ,MO,Y,MC1,N,7/1/16,6/30/17,307437,307437,1,7,0,72.43,299165,4257,10840,1598,7871,0,7,333,22061,648249,194533,110976,942800,506636,2765,237,127641,59010,05,00,00,00,-84.469343,34.237219
GA,GA0011,GA0011,ATHENS REGIONAL LIBRARY SYSTEM,2025 BAXTER STREET,ATHENS,30606,CLARKE,7066133650,NO,MJ,MO,Y,MC1,N,7/1/16,6/30/17,228316,228316,1,10,0,75.25,378981,11680,10071,4954,33373,13,6,190,22321,870673,491683,73234,1196025,510541,4332,375,309476,89871,05,00,00,00,-83.408746,33.945447
GA,GA0012,GA0012,CLAYTON COUNTY LIBRARY SYSTEM,865 BATTLE CREEK ROAD,JONESBORO,30236,CLAYTON,7704733850,NO,CO,MO,Y,CO1,N,7/1/16,6/30/17,275078,275078,1,5,0,68,478174,3135,8729,1217,8712,0,1,433,18195,872845,60668,151253,446621,75379,2875,289,253858,49871,05,00,00,00,-84.363037,33.554486
GA,GA0013,GA0013,COBB COUNTY PUBLIC LIBRARY SYSTEM,266 ROSWELL STREET,MARIETTA,30060,COBB,7705282320,NO,CO,MO,Y,CO1,N,7/1/16,6/30/17,754460,754460,1,16,0,158.51,928028,18659,45925,6204,76702,437,29,224,38702,1783221,426946,327918,2924985,1239803,4687,320,1172212,89052,05,00,00,00,-84.543642,33.950455
GA,GA0014,GA0014,SATILLA REGIONAL LIBRARY SYSTEM,"200 S. MADISON AVENUE, SUITE D",DOUGLAS,31533,COFFEE,9123844667,NO,MJ,MO,Y,MC1,N,7/1/16,6/30/17,52984,52984,1,5,0,11,79608,11226,833,0,1911,0,0,72,6297,52270,7868,12639,65039,24934,354,49,23284,7031,05,00,00,00,-82.848855,31.506414
GA,GA0015,GA0015,MOULTRIE-COLQUITT COUNTY LIBRARY SYSTEM,204 5TH STREET SE,MOULTRIE,31768,COLQUITT,2299856540,NO,CO,MO,Y,CO1,N,7/1/16,6/30/17,48195,48195,1,1,1,12.54,111380,11226,1455,4954,790,13,0,24,3427,85220,48128,13245,94197,46678,256,36,26670,11906,05,00,00,00,-83.782965,31.177764
GA,GA0016,GA0016,SOUTHWEST GEORGIA REGIONAL LIBRARY SYSTEM,301 S. MONROE STREET,BAINBRIDGE,39819,DECATUR,2292482665,NO,MJ,MO,Y,MC1,N,7/1/16,6/30/17,42653,42653,1,2,1,16.09,176698,11355,3995,4964,9669,13,1,72,7278,151921,20758,15498,160283,49331,514,58,91008,40459,05,00,00,00,-84.569985,30.9039
GA,GA0017,GA0017,DEKALB COUNTY PUBLIC LIBRARY,3560 KENSINGTON RD.,DECATUR,30032,DEKALB,4045087190,NO,CO,MO,Y,CO1,N,7/1/16,6/30/17,739002,739002,1,22,0,265,855410,10573,37289,6416,44128,0,16,1633,50888,2504130,1191736,200806,2700268,1104591,5857,582,1398125,304952,05,00,00,00,-84.243906,33.771371
GA,GA0018,GA0018,OCMULGEE REGIONAL LIBRARY SYSTEM,531 SECOND AVENUE,EASTMAN,31023,DODGE,4783744711,NO,MJ,MO,Y,MC1,N,7/1/16,6/30/17,79044,79044,1,5,0,15.9,114379,11226,1592,4954,2195,13,0,121,10532,124251,10116,16417,86453,32627,183,139,41389,85909,05,00,00,00,-83.18041,32.192328
GA,GA0019,GA0019,DOUGHERTY COUNTY PUBLIC LIBRARY,300 PINE AVENUE,ALBANY,31701,DOUGHERTY,2294203200,NO,CO,MO,Y,CO1,N,7/1/16,6/30/17,93315,93315,1,4,0,43.46,274901,12495,8938,12629,42501,13,17,227,10843,333018,8499,51822,428135,120281,410,130,103278,-1,05,00,00,00,-84.153782,31.578381
GA,GA0020,GA0020,ELBERT COUNTY PUBLIC LIBRARY SYSTEM,345 HEARD STREET,ELBERTON,30635,ELBERT,7062835375,NO,CO,MO,Y,CO1,N,7/1/16,6/30/17,19474,19474,1,1,1,4.93,48538,11226,1047,4954,3278,13,0,64,3806,41624,14290,6293,41813,10815,451,43,8494,4823,05,00,00,00,-82.859624,34.106968
GA,GA0021,GA0021,SARA HIGHTOWER REGIONAL LIBRARY SYSTEM,205 RIVERSIDE PARKWAY NE,ROME,30161,FLOYD,7062364630,NO,MJ,MO,Y,MC1,N,7/1/16,6/30/17,139835,139835,1,3,0,32.46,347446,12436,7677,6240,30823,8010,5,219,9785,362527,210779,51172,535851,167989,1054,104,97139,21269,05,00,00,00,-85.169584,34.267282
GA,GA0022,GA0022,ATLANTA FULTON PUBLIC LIBRARY SYSTEM,ONE MARGARET MITCHELL SQUARE,ATLANTA,30303,FULTON,4047301700,NO,CO,MO,Y,CO1,N,7/1/16,6/30/17,1052908,1052908,1,33,0,304.23,2325808,216361,63018,49956,23563,111471,24,1536,83671,4070989,1158647,626650,2977675,1773711,8797,1141,1060484,477118,05,00,00,00,-84.387935,33.757806
GA,GA0023,GA0023,THREE RIVERS REGIONAL LIBRARY SYSTEM,280 S. MAHOGANY ST.,JESUP,31546,WAYNE,9125592391,NO,MJ,MO,Y,MC1,N,7/1/16,6/30/17,149121,149121,1,8,0,31.5,240114,531,9378,5,20567,0,8,36,16031,374263,0,88762,279146,117653,787,190,108288,-1,05,00,00,00,-81.877967,31.597053
GA,GA0024,GA0024,RODDENBERY MEMORIAL LIBRARY,320 NORTH BROAD STREET,CAIRO,39828,GRADY,2293773632,NO,CO,SO,Y,CO1,N,7/1/16,6/30/17,26110,26110,1,0,0,4,66565,11226,778,4654,2068,13,3,44,2099,109716,3619,9046,55006,24099,463,21,20130,40449,05,00,00,00,-84.208166,30.879028
GA,GA0025,GA0025,GWINNETT COUNTY PUBLIC LIBRARY SYSTEM,1001 LAWRENCEVILLE HIGHWAY,LAWRENCEVILLE,30046,GWINNETT,7708224522,NO,CO,MO,Y,CO1,N,7/1/16,6/30/17,930553,930553,1,15,0,229.5,774108,23393,50615,14893,43602,2223,25,1370,44742,2989860,148408,493881,4679154,2278759,9675,452,1859245,781290,05,00,00,00,-84.013663,33.941569
GA,GA0026,GA0026,NORTHEAST GEORGIA REGIONAL LIBRARY SYSTEM,"204 ELLISON STREET, SUITE F",CLARKESVILLE,30523,HABERSHAM,7067540416,NO,MJ,MO,Y,MC1,N,7/1/16,6/30/17,116091,116091,1,6,0,24,209271,13006,627,5164,17774,13,0,125,12719,277888,78624,35774,396039,130450,1357,106,94724,90058,05,00,00,00,-83.51392,34.600862
GA,GA0027,GA0027,CHESTATEE REGIONAL LIBRARY SYSTEM,342 ALLEN STREET,DAWSONVILLE,30534,DAWSON,7063443690,NO,MJ,MO,Y,MC1,N,7/1/16,6/30/17,56899,56899,1,2,0,17.88,96302,11372,6553,5037,8810,13,5,106,4435,153181,12545,19650,229939,79895,607,58,15703,3359,05,00,00,00,-84.107972,34.419229
GA,GA0028,GA0028,HART COUNTY LIBRARY SYSTEM,150 BENSON STREET,HARTWELL,30643,HART,7063764655,NO,CO,SO,Y,CO1,N,7/1/16,6/30/17,25809,25809,1,0,0,5.24,35880,0,578,0,1364,0,0,32,2036,45344,22672,4879,34828,10387,598,14,11389,4352,05,00,00,00,-82.930433,34.349791
GA,GA0029,GA0029,HOUSTON COUNTY PUBLIC LIBRARY,1201 WASHINGTON STREET,PERRY,31069,HOUSTON,4789873050,NO,CO,MO,Y,CO1,N,7/1/16,6/30/17,156768,156768,0,3,0,19.4,179831,11226,3936,4954,7220,13,0,99,7152,220397,11047,45634,461120,262056,674,92,88534,-1,05,00,00,00,-83.733305,32.461208
GA,GA0030,GA0030,JEFFERSON COUNTY LIBRARY SYSTEM,306 E. BROAD STREET,LOUISVILLE,30434,JEFFERSON,4786253751,NO,CO,MO,Y,CO1,N,7/1/16,6/30/17,16251,16251,1,2,0,6.35,62200,0,1933,0,3450,0,0,104,6094,90941,8909,11272,65601,10407,29,47,27880,1246,05,00,00,00,-82.406829,32.997594
GA,GA0031,GA0031,OCONEE REGIONAL LIBRARY SYSTEM,801 BELLEVUE AVENUE,DUBLIN,31021,LAURENS,4782725710,NO,MJ,MO,Y,MC1,N,7/1/16,6/30/17,89431,89431,1,4,0,19.51,166747,11251,2408,4954,3737,13,12,139,6764,167183,13331,27648,155337,70223,316,90,60180,4,05,00,00,00,-82.915959,32.537349
GA,GA0032,GA0032,SOUTH GEORGIA REGIONAL LIBRARY,300 WOODROW WILSON DRIVE,VALDOSTA,31602,LOWNDES,2293330086,NO,MJ,MO,Y,MC1,N,7/1/16,6/30/17,134269,134269,1,5,0,22.04,230053,11226,4237,4654,26739,13,0,92,9903,312601,28295,45282,274974,105331,1502,101,144356,0,05,00,00,00,-83.285603,30.859635
GA,GA0033,GA0033,PINE MOUNTAIN REGIONAL LIBRARY SYSTEM,218 W. PERRY STREET,MANCHESTER,31816,MERIWETHER,7068462186,NO,MJ,MO,Y,MC1,N,7/1/16,6/30/17,62378,62378,1,7,0,20.41,103879,11226,1474,4954,8116,13,0,109,11448,90225,7410,14640,68931,21280,312,71,38256,6840,05,00,00,00,-84.61093,32.859997
GA,GA0034,GA0034,DE SOTO TRAIL REGIONAL LIBRARY SYSTEM,145 EAST BROAD STREET,CAMILLA,31730,MITCHELL,2293368372,NO,MJ,MO,Y,MC1,N,7/1/16,6/30/17,36690,36690,1,4,0,11.52,119675,0,2620,0,6357,0,0,70,9422,94507,29888,10705,78919,30887,437,59,49072,10048,05,00,00,00,-84.203472,31.231145
GA,GA0035,GA0035,UNCLE REMUS REGIONAL LIBRARY SYSTEM,1121 EAST AVENUE,MADISON,30650,MORGAN,7063424974,NO,MJ,MO,Y,MC1,N,7/1/16,6/30/17,171443,171443,1,9,0,43.69,296338,860,14814,0,19736,0,6,117,26937,633843,94444,58672,442691,154806,676,191,99565,79151,05,00,00,00,-83.453232,33.594908
GA,GA0036,GA0036,CHATTAHOOCHEE VALLEY LIBRARIES,3000 MACON ROAD,COLUMBUS,31906,MUSCOGEE,7062432669,NO,MJ,MO,Y,MC1,N,7/1/16,6/30/17,236832,236832,1,6,2,110.5,357789,9374,11047,10261,44754,0,10,335,18047,723724,144743,146996,860687,345288,3161,399,351702,91601,05,00,00,00,-84.94786,32.47725
GA,GA0037,GA0037,NEWTON COUNTY LIBRARY SYSTEM,7116 FLOYD STREET,COVINGTON,30014,NEWTON,7707873231,NO,CO,MO,Y,CO1,N,7/1/16,6/30/17,110493,110493,1,2,0,15.86,98906,11226,9142,4654,8883,13,0,82,4257,177814,86181,43992,287465,105680,154,80,81610,14476,05,00,00,00,-83.839242,33.600011
GA,GA0038,GA0038,PEACH PUBLIC LIBRARIES,315 MARTIN LUTHER KING JR. DRIVE,FORT VALLEY,31030,PEACH,4788251640,NO,CO,MO,Y,CO1,N,7/1/16,6/30/17,27413,27413,1,1,0,6.5,84349,11226,1293,4954,3341,13,0,37,3769,60795,1986,8111,40102,15321,263,30,58688,-1,05,00,00,00,-83.88254,32.549603
GA,GA0039,GA0039,AUGUSTA-RICHMOND COUNTY PUBLIC LIBRARY SYSTEM,823 TELFAIR STREET,AUGUSTA,30901,RICHMOND,7068212600,NO,MJ,MO,Y,MC1,N,7/1/16,6/30/17,205246,205246,1,5,0,44.5,282834,11274,5765,5109,27691,13,8,145,15695,496513,226700,75188,452092,141992,2694,236,175322,43038,05,00,00,00,-81.968441,33.472631
GA,GA0040,GA0040,CONYERS-ROCKDALE LIBRARY SYSTEM,864 GREEN STREET,CONYERS,30012,ROCKDALE,7703885040,NO,CO,SO,Y,CO1,N,7/1/16,6/30/17,91679,91679,1,0,0,26,117743,2623,7007,813,8900,0,3,27,2947,262843,68989,42825,388087,87825,250,98,95000,28894,05,00,00,00,-84.01759,33.665603
GA,GA0041,GA0041,SCREVEN-JENKINS REGIONAL LIBRARY SYSTEM,106 S. COMMUNITY DR,SYLVANIA,30467,SCREVEN,9125647526,NO,MJ,MO,Y,MC1,N,7/1/16,6/30/17,23609,23609,1,1,0,8.51,82379,11226,1451,4954,4183,13,0,86,4205,93196,1784,8642,50272,18639,563,40,19595,3299,05,00,00,00,-81.642435,32.748552
GA,GA0042,GA0042,FLINT RIVER REGIONAL LIBRARY SYSTEM,800 MEMORIAL DRIVE,GRIFFIN,30223,SPALDING,7704124770,NO,MJ,MO,Y,MC1,N,7/1/16,6/30/17,266576,266576,1,7,0,54,473326,11372,18038,4954,18443,13,14,442,21107,975572,131524,104859,1013370,422069,2556,168,251119,219788,05,00,00,00,-84.252701,33.245183
GA,GA0043,GA0043,LAKE BLACKSHEAR REGIONAL LIBRARY SYSTEM,307 EAST LAMAR STREET,AMERICUS,31709,SUMTER,2299248091,NO,MJ,MO,Y,MC1,N,7/1/16,6/30/17,73833,73833,1,5,1,17.04,165739,11365,3071,4954,5266,13,0,95,10124,139671,38113,22046,98605,38022,219,77,174074,26731,05,00,00,00,-84.227871,32.071818
GA,GA0044,GA0044,KINCHAFOONEE REGIONAL LIBRARY SYSTEM,"913 FORRESTER DRIVE, SE",DAWSON,39842,TERRELL,2299956331,NO,MJ,MO,Y,MC1,N,7/1/16,6/30/17,30161,30161,1,5,0,11,107079,82,1468,0,11788,0,0,81,10303,77269,13312,11483,78263,14016,303,69,21628,20865,05,00,00,00,-84.437147,31.761361
GA,GA0045,GA0045,THOMAS COUNTY PUBLIC LIBRARY SYSTEM,201 NORTH MADISON STREET,THOMASVILLE,31792,THOMAS,2292255252,NO,CO,MO,Y,CO1,N,7/1/16,6/30/17,46166,46166,1,5,0,20.23,114296,11226,3716,4954,7496,13,5,122,7037,171435,14815,20313,170784,53606,1855,88,63840,8302,05,00,00,00,-83.982143,30.838118
GA,GA0046,GA0046,COASTAL PLAIN REGIONAL LIBRARY,2014 CHESTNUT AVENUE,TIFTON,31794,TIFT,2293863400,NO,MJ,MO,Y,MC1,N,7/1/16,6/30/17,95314,95314,1,5,0,26.15,229953,11226,3449,4954,26957,13,1,103,13965,237269,44875,33199,275882,91069,1031,95,60505,264839,05,00,00,00,-83.501257,31.473422
GA,GA0047,GA0047,MOUNTAIN REGIONAL LIBRARY SYSTEM,698 MILLER STREET,YOUNG HARRIS,30582,TOWNS,7063793732,NO,MJ,MO,Y,MC1,N,7/1/16,6/30/17,57399,57399,1,3,0,17.81,147972,11226,5781,4654,9177,13,0,184,7589,261104,111964,18690,286214,53171,290,88,29495,25552,05,00,00,00,-83.849781,34.938331
GA,GA0048,GA0048,TROUP-HARRIS REGIONAL LIBRARY,115 ALFORD STREET,LAGRANGE,30240,TROUP,7068827784,NO,MJ,MO,Y,MC1,N,7/1/16,6/30/17,106324,106324,1,2,0,24,161041,11226,4316,4954,10169,13,0,93,7433,202660,35233,27058,239548,100751,630,78,53915,49202,05,00,00,00,-85.038122,33.037444
GA,GA0049,GA0049,CHEROKEE REGIONAL LIBRARY SYSTEM,305 SOUTH DUKE STREET,LAFAYETTE,30728,WALKER,7066382992,NO,MJ,MO,Y,MC1,N,7/1/16,6/30/17,85839,85839,1,3,0,15.78,135783,11226,3209,4954,9629,13,2,85,6233,145352,9479,24917,209999,83040,795,163,32333,52428,05,00,00,00,-85.281206,34.701747
GA,GA0050,GA0050,NORTHWEST GEORGIA REGIONAL LIBRARY SYSTEM,310 CAPPES STREET,DALTON,30720,WHITFIELD,7068761360,NO,MJ,MO,Y,MC1,N,7/1/16,6/30/17,203860,203860,1,2,0,28.38,183548,0,7562,650,17028,0,3,8,6504,210986,1477,31298,306251,110976,485,146,54626,27887,05,00,00,00,-84.978141,34.77543
GA,GA0051,GA0051,BARTRAM TRAIL REGIONAL LIBRARY SYSTEM,204 E. LIBERTY STREET,WASHINGTON,30673,WILKES,7066787736,NO,MJ,MO,Y,MC1,N,7/1/16,6/30/17,33464,33464,1,2,1,9,100117,11226,1107,4954,6040,13,0,49,7288,68278,590,10931,123807,19033,295,43,25628,8205,05,00,00,00,-82.738196,33.735803
GA,GA0052,GA0052,OHOOPEE REGIONAL LIBRARY SYSTEM,610 JACKSON STREET,VIDALIA,30474,TOOMBS,9125379283,NO,MJ,MO,Y,MC1,N,7/1/16,6/30/17,78863,78863,1,6,0,12.76,178472,11226,2596,4954,6576,13,0,97,11800,105368,15379,17278,101339,41600,468,49,37950,19054,05,00,00,00,-82.414582,32.212161
GA,GA0053,GA0053,OKEFENOKEE REGIONAL LIBRARY SYSTEM,401 LEE AVENUE,WAYCROSS,31501,WARE,9122874980,NO,MJ,MO,Y,MC1,N,7/1/16,6/30/17,93448,93448,1,4,0,11,94128,12541,2243,5042,8546,13,0,75,9626,144066,16195,25820,148181,59639,526,127,71864,26040,05,00,00,00,-82.35407,31.208031
GA,GA0054,GA0054,HENRY COUNTY LIBRARY SYSTEM,1001 FLORENCE MCGARITY BLVD,MCDONOUGH,30252,HENRY,6784325353,NO,CO,MO,Y,CO1,N,7/1/16,6/30/17,228179,228179,1,4,0,57.25,253163,11249,12534,4694,6114,13,4,371,9536,338511,195564,71548,424742,236651,3434,117,72810,59292,05,00,00,00,-84.125375,33.444491
GA,GA0056,GA0056,LEE COUNTY PUBLIC LIBRARY,"445 OAKLAND PARKWAY, W.",LEESBURG,31763,LEE,2298090300,NO,CO,MO,Y,CO1,N,7/1/16,6/30/17,31155,31155,1,3,0,12.31,71779,11647,3640,5076,13755,214,3,31,7772,102215,10331,13963,236788,106250,633,44,24358,38594,05,00,00,00,-84.262984,31.666993
GA,GA0058,GA0058,FORSYTH COUNTY PUBLIC LIBRARY,585 DAHLONEGA STREET,CUMMING,30040,FORSYTH,7707819840,NO,CO,MO,Y,CO1,N,7/1/16,6/30/17,222640,222640,1,3,0,79.93,300708,10283,16626,2280,20674,0,28,394,12170,651060,239163,78662,2436854,1522804,2237,104,88123,97309,05,00,00,15,-84.132464,34.221076
GA,GA0060,GA0060,HALL COUNTY LIBRARY SYSTEM,127 MAIN STREET NW,GAINESVILLE,30501,HALL,7705323311,NO,CO,MO,Y,CO1,N,7/1/16,6/30/17,200560,200560,1,4,0,42,270039,670,9055,0,18592,0,4,187,10828,337785,149699,49533,524867,267963,3136,224,56320,54397,05,00,00,00,-83.828366,34.300454
GA,GA0062,GA0062,TWIN LAKES LIBRARY SYSTEM,151 SOUTH JEFFERSON STREET,MILLEDGEVILLE,31061,BALDWIN,4784520677,NO,CO,MO,Y,CO1,N,7/1/16,6/30/17,46875,46875,1,1,0,16,70465,11226,1090,4954,7128,13,0,16,4018,122573,27448,15122,149127,70268,402,46,22228,7005,05,00,00,00,-83.225176,33.080491
GA,GA0063,GA0063,COWETA COUNTY PUBLIC LIBRARY SYSTEM,85 LITERARY LANE,NEWNAN,30265,COWETA,7706832052,NO,CO,MO,Y,CO1,N,7/1/16,6/30/17,144098,144098,1,3,0,21,244599,1141,6410,6,8990,0,0,165,10128,324171,53083,86361,507131,248984,1073,92,1210000,269264,05,00,00,00,-84.670121,33.386196
GA,GA0064,GA0064,CATOOSA COUNTY LIBRARY,108 CATOOSA CIRCLE,RINGGOLD,30736,CATOOSA,7069653600,NO,CO,SO,Y,CO1,N,7/1/16,6/30/17,67733,67733,1,0,0,11,98649,11468,4472,5093,8706,13,4,36,2278,80245,8024,15515,260764,188123,464,45,25553,9895,05,00,00,00,-85.181736,34.935901
GA,GA0065,GA0065,WORTH COUNTY LIBRARY SYSTEM,205 EAST POPE STREET,SYLVESTER,31791,WORTH,2297762096,NO,MJ,SO,Y,CO1,N,7/1/16,6/30/17,21181,21181,1,0,0,4,37162,11226,336,4954,4871,13,0,51,2486,96973,10694,6545,66598,24808,162,23,11434,15902,05,00,00,00,-83.835284,31.52906
GA,GA0066,GA0066,GREATER CLARKS HILL REGIONAL LIBRARY,7022 EVANS TOWNE CENTER BLVD,EVANS,30809,COLUMBIA,7068631946,NO,MJ,MO,Y,MC1,N,7/1/16,6/30/17,185410,185410,1,7,0,50.4,251128,6389,4677,7927,31367,0,7,217,14291,466791,150690,65595,677871,330686,1536,182,139419,56339,05,00,00,00,-82.130184,33.54452
GA,GA0067,GA0067,MARSHES OF GLYNN LIBRARIES,208 GLOUCESTER STREET,BRUNSWICK,31520,GLYNN,9122793740,NO,CO,MO,Y,CO1,N,7/1/16,6/30/17,85202,85202,1,1,0,13.5,86671,745,2898,2087,6214,0,5,61,4329,161589,14525,22703,203586,57781,592,32,47368,2,05,00,00,00,-81.496429,31.148752
GU,GU0001,GU0001,GUAM PUBLIC LIBRARY SYSTEM,254 MARTYR STREET,AGANA,96910,GUAM,6714754753,NO,CI,MO,Y,CI1,N,10/1/16,9/30/17,164229,164229,1,5,0,21,272720,200,125,340,6,0,2,0,4378,81572,22692,65987,39928,21842,1363,81,18376,1945,09,00,00,00,144.753522,13.473481
HI,HI0001,FSCS0001,HAWAII STATE PUBLIC LIBRARY SYSTEM,44 MERCHANT STREET,HONOLULU,96813,HONOLULU,8085863704,ME,OT,MA,Y,OTH,N,7/1/16,6/30/17,1428557,1428557,1,49,2,558,2921878,82228,114476,26605,169522,0,0,2666,93968,4135229,537262,916880,5905539,2358640,11182,564,820229,441626,08,00,00,00,-157.863386,21.309787
IA,IA0002,AA,OTTUMWA PUBLIC LIBRARY,102 W 4TH ST,OTTUMWA,52501,WAPELLO,6416827563,ME,CI,SO,Y,CI2,N,7/1/16,6/30/17,27527,27378,1,0,0,10,50802,33725,2227,15607,4034,50,4,127,2760,87704,2683,16656,114557,37045,473,14,18085,19449,04,00,00,00,-92.410785,41.019653
IA,IA0003,AB,AGENCY PUBLIC LIBRARY,104 E MAIN,AGENCY,52530,WAPELLO,6419376002,ME,CI,SO,Y,CI2,N,7/1/16,6/30/17,674,670,1,0,0,0.5,6613,33725,227,15607,895,50,0,15,1430,624,15,269,1153,329,3,4,156,32,04,00,00,00,-92.30638,40.994887
IA,IA0004,AC,CARNEGIE-EVANS PUBLIC LIBRARY,203 BENTON AVE EAST,ALBIA,52531,MONROE,6419322469,ME,CI,SO,Y,CI2,N,7/1/16,6/30/17,7966,7923,1,0,0,2.38,46560,33725,2564,15607,2184,50,0,47,1820,70725,655,3415,100995,11818,12,4,5884,-1,04,00,00,00,-92.805724,41.027185
IA,IA0005,AD,ALLERTON PUBLIC LIBRARY,103 S CENTRAL,ALLERTON,50008,WAYNE,6418734575,ME,CI,SO,Y,CI2,N,7/1/16,6/30/17,501,498,1,0,0,0.24,-1,0,8,0,80,0,1,4,432,1336,26,321,-1,1248,0,2,857,-1,04,00,00,00,-93.365124,40.706477
IA,IA0006,AF,BLOOMFIELD PUBLIC LIBRARY,200 W LOCUST ST,BLOOMFIELD,52537,DAVIS,6416642209,ME,CI,SO,Y,CI2,N,7/1/16,6/30/17,8753,8706,1,0,0,2.18,22343,33725,308,15607,1222,50,0,30,2080,11700,1504,2901,21717,8872,29,2,2050,104,04,00,00,07,-92.416512,40.752731
IA,IA0007,AG,DRAKE PUBLIC LIBRARY,115 DRAKE AVE,CENTERVILLE,52544,APPANOOSE,6418566676,ME,CI,SO,Y,CI2,N,7/1/16,6/30/17,10204,10149,1,0,0,3.63,44642,33725,1498,15607,2277,50,0,83,2228,70000,1500,8666,74297,22140,212,9,8550,2500,04,00,00,00,-92.872656,40.732329
IA,IA0008,AH,CHARITON FREE PUBLIC LIBRARY,803 BRADEN AVE,CHARITON,50049,LUCAS,6417745514,ME,CI,SO,Y,CI2,N,7/1/16,6/30/17,8567,8521,1,0,0,3.25,22208,33725,1454,15607,4267,50,0,26,1809,38361,5311,5401,43602,13226,109,16,10200,-1,04,00,00,00,-93.305532,41.015607
IA,IA0009,AI,KARL MILES LECOMPTE MEMORIAL LIBRARY,110 S FRANKLIN ST,CORYDON,50060,WAYNE,6418721621,ME,CI,SO,Y,CI2,N,7/1/16,6/30/17,3565,3546,1,0,0,0.78,12769,33725,435,15607,395,50,0,5,1456,4309,3,2350,7765,1344,35,3,1152,-1,04,00,00,00,-93.318909,40.757415
IA,IA0010,AJ,MATILDA J. GIBSON MEMORIAL LIBRARY,200 W HOWARD ST,CRESTON,50801,UNION,6417822277,ME,CI,SO,Y,CI2,N,7/1/16,6/30/17,12539,12471,1,0,0,4.46,38782,33725,1461,15607,1646,50,1,49,2657,33146,862,12303,50043,11537,159,12,7200,3750,04,00,00,00,-94.362906,41.061002
IA,IA0011,AK,ELDON PUBLIC LIBRARY,608 W ELM,ELDON,52554,WAPELLO,6416527517,ME,CI,SO,Y,CI2,N,7/1/16,6/30/17,1645,1636,1,0,0,0.97,6918,33725,119,15607,783,50,1,9,1557,3671,130,1212,3731,1095,50,3,627,-1,04,00,00,00,-92.224836,40.919596
IA,IA0012,AL,FAIRFIELD PUBLIC LIBRARY,104 W ADAMS AVE,FAIRFIELD,52556,JEFFERSON,6414726551,ME,CI,SO,Y,CI2,N,7/1/16,6/30/17,17277,17184,1,0,0,9.88,59976,33725,6569,15607,12458,50,3,140,2852,128523,15000,9646,160807,39165,452,16,21605,-1,04,00,00,00,-91.965384,41.004658
IA,IA0013,IA0013,GARDEN GROVE PUBLIC LIBRARY,103 W MAIN ST,GARDEN GROVE,50103,DECATUR,6414432172,ME,CI,SO,N,CI2,N,7/1/16,6/30/17,211,210,1,0,0,0.25,-1,24506,51,5788,298,8,1,6,937,1401,182,162,-1,526,20,2,361,-1,04,00,00,00,-93.611483,40.827051
IA,IA0014,AN,HEDRICK PUBLIC LIBRARY,109 N MAIN ST,HEDRICK,52563,KEOKUK,6416532211,ME,CI,SO,Y,CI2,N,7/1/16,6/30/17,931,926,1,0,0,0.63,6853,33725,102,15607,902,50,0,6,1196,2490,50,1029,2673,482,6,3,195,1417,04,00,00,00,-92.30901,41.171648
IA,IA0015,AO,HUMESTON PUBLIC LIBRARY,302 BROAD ST,HUMESTON,50123,WAYNE,6418774811,ME,CI,SO,Y,CI2,N,7/1/16,6/30/17,817,813,1,0,0,0.5,10575,33725,173,15607,532,50,0,4,1040,6038,189,806,9038,1388,87,6,2665,-1,04,00,00,00,-93.496479,40.858872
IA,IA0016,AP,WILSON MEMORIAL LIBRARY,109 E WASHINGTON AVE,KEOTA,52248,KEOKUK,6416363850,ME,CI,SO,Y,CI2,N,7/1/16,6/30/17,1585,1576,1,0,0,1.7,10742,33725,73,15607,834,50,0,9,1996,10161,2061,721,9843,2555,77,8,3934,-1,04,00,00,00,-91.954722,41.366675
